"pageName","facebookId","facebookUrl","feedbackId","postId","shares","comments","isVideo","likes","text","time","url","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","inputUrl","pageAdLibrary/id","pageAdLibrary/is_business_page_active"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYxMjY3NTQ2NjQxMzA0OA==","1612675466413048","0",,,"2","","2026-01-04T12:12:03.000Z","https://www.facebook.com/cookwithfem/posts/pfbid02HVqTJ8DdkUyUdZBxKfmEKb99rvN6dZVvbBbsYxC3UHeoMvGNHuVwWKX9sQ4SYBg1l","100030118301297","Fehmima Khatoon","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwHn509G&_nc_oc=Adnc7CwbxdKwozNyuUXQtt_8NfIH_7xkJgSdqhCykzYLK3yXgSVlgZkaB9oXSSUOSCQ&_nc_zt=24&_nc_ht=scontent-dfw5-2.xx&_nc_gid=pWuYGCUBIYpKT2H4VAN7jA&oh=00_AfrPG-6T9XGYqbXfJQTK9FXrNlhbFdZczmr0slDO2-Tm6w&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzNDIzNjczNTIzOTIwMw==","1234236735239203","27","50",,"259","The thieves used identity theft tactics to impersonate a legitimate carrier, Rexing Companies CEO said.

(Credit: REUTERS)","2025-12-31T21:01:43.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0266MGDL9cn2moCR6ESruFoKx9eNpHDKetBbD1NVHxCauG7N498n882uUyp8Zd5Wctl","100059586639161","Insider Food","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGSY7Ey&_nc_oc=AdlnJpypZ5jZdagiYvRCIe_05KR7z8dv4ezqqzLBnOEmL_kRk_JlrW0G3yn1Dtuxi5fFbkC5d8go0l-uAzaORYpF&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=PnE7DDs9iDFo_qzKDMD41Q&oh=00_AfpnjYhieZn59zyLPxKg_fjd5jaPaxNsPG3ot71DxBoXoA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzNDAxMjg2MTkyODI1Nw==","1234012861928257","0",,,"2","One method made mac and cheese that tasted just as good fresh as it did leftover. https://bit.ly/45yciqR","2025-12-31T15:15:37.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0TEfvdYcAiAcTq5noNTBU7WJ3vjZKzDaTAJX8w6av6GYG58L2wqCQxnX1MEaYx6BDl","100059586639161","Insider Food","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGSY7Ey&_nc_oc=AdlnJpypZ5jZdagiYvRCIe_05KR7z8dv4ezqqzLBnOEmL_kRk_JlrW0G3yn1Dtuxi5fFbkC5d8go0l-uAzaORYpF&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=PnE7DDs9iDFo_qzKDMD41Q&oh=00_AfpnjYhieZn59zyLPxKg_fjd5jaPaxNsPG3ot71DxBoXoA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMzg2MDQwNTI3NjgzNg==","1233860405276836","0",,,"4","The Champagne industry has faced shocks from tariffs to declining alcohol consumption. After a disastrous 2024, it seems to be stabilizing.","2025-12-31T11:09:16.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0S6VQejEk7gevNdF5sfx6HRzKit4unU1nCqZ5azFwwkwJuFA6JQQH5tdqEatPyeqAl","100059586639161","Insider Food","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGSY7Ey&_nc_oc=AdlnJpypZ5jZdagiYvRCIe_05KR7z8dv4ezqqzLBnOEmL_kRk_JlrW0G3yn1Dtuxi5fFbkC5d8go0l-uAzaORYpF&_nc_zt=24&_nc_ht=scontent-lga3-2.xx&_nc_gid=PnE7DDs9iDFo_qzKDMD41Q&oh=00_AfpnjYhieZn59zyLPxKg_fjd5jaPaxNsPG3ot71DxBoXoA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"villagefoodfactory","100044236219228","https://www.facebook.com/VillageFoodFactory","ZmVlZGJhY2s6MTM5OTk2MzM0NDgyMTUyNg==","1399963344821526","14","6","true","2257","Killanga Fish Prepard By Daddy Arumgam","2025-12-29T07:31:05.000Z","https://www.facebook.com/reel/1404004781140333/","100044236219228","Village Food Factory","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/485651993_1184789776338885_9089111181178634052_n.jpg?stp=c310.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=cduYh2bMEHwQ7kNvwEpXMT2&_nc_oc=AdmI6BCRSsSYkZWKE9eVkvE99u3S6HNFyE7E6BSUjHXhWU3tQkngPxrzYKAL9Viwefg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=2lpoxrYxSzV90ETUpFvhSA&oh=00_AfqF6VNBSp5rUJzKHw2gQoupVgGlaeuWv8lQZAWkyFUZDg&oe=6973CE56","https://www.facebook.com/100044236219228","54242","https://www.facebook.com/VillageFoodFactory","1573610702935883","false"
"villagefoodfactory","100044236219228","https://www.facebook.com/VillageFoodFactory","ZmVlZGJhY2s6MTM5OTgwNDM0ODE3MDc1OQ==","1399804348170759","2","18",,"337","","2025-12-29T01:30:04.000Z","https://www.facebook.com/villagefoodfactory/posts/pfbid02AU3buN3BDgUBNhLgPRZLwmAaoD6sUTrQXRkBq57zi4mcxDjinpqJ7z5yJSgSgwzbl","100044236219228","Village Food Factory","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/485651993_1184789776338885_9089111181178634052_n.jpg?stp=c310.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=cduYh2bMEHwQ7kNvwEpXMT2&_nc_oc=AdmI6BCRSsSYkZWKE9eVkvE99u3S6HNFyE7E6BSUjHXhWU3tQkngPxrzYKAL9Viwefg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=2lpoxrYxSzV90ETUpFvhSA&oh=00_AfqF6VNBSp5rUJzKHw2gQoupVgGlaeuWv8lQZAWkyFUZDg&oe=6973CE56","https://www.facebook.com/100044236219228",,"https://www.facebook.com/VillageFoodFactory","1573610702935883","false"
"villagefoodfactory","100044236219228","https://www.facebook.com/VillageFoodFactory","ZmVlZGJhY2s6MTM5OTQwMTA3NDg3Nzc1Mw==","1399401074877753","30","13","true","8098","Lemon Thulasi Juice | Helthy Drink","2025-12-28T11:31:24.000Z","https://www.facebook.com/reel/1403055621421572/","100044236219228","Village Food Factory","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/485651993_1184789776338885_9089111181178634052_n.jpg?stp=c310.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=cduYh2bMEHwQ7kNvwEpXMT2&_nc_oc=AdmI6BCRSsSYkZWKE9eVkvE99u3S6HNFyE7E6BSUjHXhWU3tQkngPxrzYKAL9Viwefg&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=2lpoxrYxSzV90ETUpFvhSA&oh=00_AfqF6VNBSp5rUJzKHw2gQoupVgGlaeuWv8lQZAWkyFUZDg&oe=6973CE56","https://www.facebook.com/100044236219228","484758","https://www.facebook.com/VillageFoodFactory","1573610702935883","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYxMjY1NjczNjQxNDkyMQ==","1612656736414921","0",,,"0","","2026-01-04T11:37:14.000Z","https://www.facebook.com/cookwithfem/posts/pfbid02yTPDnwSzgYFqqfpuMZyWVXqEyX69FsyKMgQCqqpTALbS3K54h7e9hD6u23egHntol","100030118301297","Fehmima Khatoon","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwG91SCS&_nc_oc=AdmkMffHXWHkRIpT3nIf8eWnQqX2aazMT_vvUTV1Z53Sxap6UAuxyPXxbJGnoRJeg1Y&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=Tpd-wCO1ODpeZCyUWS0-2g&oh=00_AfrG5IapPQ2orLLgYpBCe59psBlf8-GWW-HesP4aEd6VPg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYxMTQ0OTYwOTg2ODk2Nw==","1611449609868967","0",,,"0","","2026-01-02T16:00:46.000Z","https://www.facebook.com/cookwithfem/posts/pfbid02eSFaeZEPP2wDmss8E2zyUK7XRPmoqN4arMLFTaUjHeH95oPWTzXxtrLNSfntodKZl","100030118301297","Fehmima Khatoon","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwG91SCS&_nc_oc=AdmkMffHXWHkRIpT3nIf8eWnQqX2aazMT_vvUTV1Z53Sxap6UAuxyPXxbJGnoRJeg1Y&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=Tpd-wCO1ODpeZCyUWS0-2g&oh=00_AfrG5IapPQ2orLLgYpBCe59psBlf8-GWW-HesP4aEd6VPg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYxMDQ1NTc5NjYzNTAxNQ==","1610455796635015","1",,,"0","","2026-01-01T06:45:00.000Z","https://www.facebook.com/cookwithfem/posts/pfbid072jmkiYeNpuD169fULc5QLtcrkdknsAaBQSbm9JkoC6HKyRdKV6c398UTPNG3krKl","100030118301297","Fehmima Khatoon","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwG91SCS&_nc_oc=AdmkMffHXWHkRIpT3nIf8eWnQqX2aazMT_vvUTV1Z53Sxap6UAuxyPXxbJGnoRJeg1Y&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=Tpd-wCO1ODpeZCyUWS0-2g&oh=00_AfrG5IapPQ2orLLgYpBCe59psBlf8-GWW-HesP4aEd6VPg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMzQ5MjczNTMxMzYwMw==","1233492735313603","1","4",,"39","Women, seeking muscle gains and weight loss, are increasing their protein intake in their diet.

(Credit: Getty Images)

#protein #weightloss #diets","2025-12-30T21:01:39.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02wxzszdTGLdbyaYthy8vcqeF5BzVTJ8T3XvfygSG5xgtU55YnQfSrtLp2rgMvsKCnl","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFwSMU4&_nc_oc=AdnjmTSN4SjiCY0yPOgmWklMU4LDWEmzHwmcyoltGmSdDu3WWQKvX8ss7S7bzINAMOw&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=1v9fKXhruGtUg_aKmBTVcA&oh=00_AfpBTanNFHGzqdww6tFQqOajO5oKT0d1MR7PbaolQYRRzQ&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMzQ2MzQ4NTMxNjUyOA==","1233463485316528","1",,,"8","One method made mac and cheese that tasted just as good fresh as it did leftover.","2025-12-30T19:50:21.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02yjL37mHC4YxgJQhgu5RdyNTrRFLH3DDuoHPopmwgV5vybecud9yspCVvHyR8VM1ql","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFwSMU4&_nc_oc=AdnjmTSN4SjiCY0yPOgmWklMU4LDWEmzHwmcyoltGmSdDu3WWQKvX8ss7S7bzINAMOw&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=1v9fKXhruGtUg_aKmBTVcA&oh=00_AfpBTanNFHGzqdww6tFQqOajO5oKT0d1MR7PbaolQYRRzQ&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMzM2NDMwMTk5MzExMw==","1233364301993113","16","5",,"95","Bean salads are one of the easiest recipes to make and can be a great source of protein and fiber.

(Credit: Ellen O'Brien)

#protein #fiber #nutrition","2025-12-30T16:31:08.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0rCVKw5bkBFPwp9Xpr5m2zHV41iVM165y8GbHDeUEn5BMqmazyKxT3YQNFoyVqma3l","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFwSMU4&_nc_oc=AdnjmTSN4SjiCY0yPOgmWklMU4LDWEmzHwmcyoltGmSdDu3WWQKvX8ss7S7bzINAMOw&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=1v9fKXhruGtUg_aKmBTVcA&oh=00_AfpBTanNFHGzqdww6tFQqOajO5oKT0d1MR7PbaolQYRRzQ&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTgxNDE3MzM2NTg0NA==","1609814173365844","7",,,"17","Video Link👉🏻 https://youtu.be/g4yfk_e4z80
AMMI JAAN Ke Zamane Ka MACHLI KA SALAN - Delicious Fish Curry By FEM
https://youtu.be/g4yfk_e4z80","2025-12-31T13:25:37.000Z","https://www.facebook.com/cookwithfem/posts/pfbid0s2m38fC8WuJQfgm5TiF6VN8GqGRZQHeVu8ewsgqSRFkur1XSZ435z2gF2Fv8VAYpl","100030118301297","Fehmima Khatoon","https://scontent.ffcm1-1.fna.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwEcA8nS&_nc_oc=AdmHOHznRVDR2-K3yvWEkWSLKmoaeKMehWm3p-JnuFmOBDWFzQifbPriZtEZULvfhNQ&_nc_zt=24&_nc_ht=scontent.ffcm1-1.fna&_nc_gid=ptAbVVpb-K0_FDsRyqf7IA&oh=00_AfpAxMPl0NlK2Ga9j5snrzsPJTgO1Cflvaty2PS_6125Bw&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTgxMzYwMzM2NTkwMQ==","1609813603365901","99",,"true","63","Video Link👉🏻 https://youtu.be/g4yfk_e4z80
AMMI JAAN Ke Zamane Ka MACHLI KA SALAN - Delicious Fish Curry By FEM
https://youtu.be/g4yfk_e4z80","2025-12-31T13:25:29.000Z","https://www.facebook.com/reel/854600193949402/","100030118301297","Fehmima Khatoon","https://scontent.ffcm1-1.fna.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwEcA8nS&_nc_oc=AdmHOHznRVDR2-K3yvWEkWSLKmoaeKMehWm3p-JnuFmOBDWFzQifbPriZtEZULvfhNQ&_nc_zt=24&_nc_ht=scontent.ffcm1-1.fna&_nc_gid=ptAbVVpb-K0_FDsRyqf7IA&oh=00_AfpAxMPl0NlK2Ga9j5snrzsPJTgO1Cflvaty2PS_6125Bw&oe=6973C5BC","https://www.facebook.com/100030118301297","3820","https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTgxMzIzMzM2NTkzOA==","1609813233365938","8",,,"5","Video Link👉🏻 https://youtu.be/g4yfk_e4z80
AMMI JAAN Ke Zamane Ka MACHLI KA SALAN - Delicious Fish Curry By FEM
https://youtu.be/g4yfk_e4z80","2025-12-31T13:24:17.000Z","https://www.facebook.com/cookwithfem/posts/pfbid02H7ZFmYcWXK6rV6rALUb4X4GhdUbnxZfiXwH8xtxfQHxz1eTa6Ppfmnn1rhhH6f5jl","100030118301297","Fehmima Khatoon","https://scontent.ffcm1-1.fna.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwEcA8nS&_nc_oc=AdmHOHznRVDR2-K3yvWEkWSLKmoaeKMehWm3p-JnuFmOBDWFzQifbPriZtEZULvfhNQ&_nc_zt=24&_nc_ht=scontent.ffcm1-1.fna&_nc_gid=ptAbVVpb-K0_FDsRyqf7IA&oh=00_AfpAxMPl0NlK2Ga9j5snrzsPJTgO1Cflvaty2PS_6125Bw&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTI0MTc0NTI4NDQ5MDQyMA==","1241745284490420","14","5","true","111","Inside the #familybusiness behind #DubaiChocolate’s crunch","2025-12-30T15:12:56.000Z","https://www.facebook.com/reel/851873971163042/","100059648793740","Business Insider","https://scontent-mia5-2.xx.fbcdn.net/v/t39.30808-1/401750674_722847316380222_1059056020376194806_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_Qou_0s5Dh0Q7kNvwERD3ly&_nc_oc=AdmZJWoV8Rr_Q5v5x2Xz1901DfSTIoVQYFW95QecXf5ck1xbAgDvY0n_3jDXPSShsqM&_nc_zt=24&_nc_ht=scontent-mia5-2.xx&_nc_gid=a6fQAVe1EuPhnxPBzCtfgQ&oh=00_AfquAFSMzSDJnAgLY2b9AUBUc69LXGKcqWN2jZlXbsH2hA&oe=6973E4B2","https://www.facebook.com/100059648793740","12283","https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMzI1MjczODY3MDkzNg==","1233252738670936","0",,,"7","Just one serving has over 20 grams of protein and 10 grams of fiber,.","2025-12-30T13:15:22.000Z","https://www.facebook.com/FoodInsider/posts/pfbid021JJT2aEWz6d9ZBKe5BRQxpk7Vv43HB8LeuWVgsX1vz3VSmAptrrE3bQo24D1tjVbl","100059586639161","Insider Food","https://scontent-mia5-2.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwHkSlxw&_nc_oc=Adk6lYjRyar-By-FITVZaYb1tP9OJ9m-EQNp1MHjZl7xWOplBiFyic-ev4gzlMOUnOs&_nc_zt=24&_nc_ht=scontent-mia5-2.xx&_nc_gid=a6fQAVe1EuPhnxPBzCtfgQ&oh=00_Afpw_P7WGb9fxucZdou7L90kK0XuhHonqKjOYf1hkwabVw&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIzMjkxMTI5MjAzODQxNA==","1232911292038414","0",,,"3","Filled cannoli shouldn't sit in a pastry case for long, and bread shouldn't be wrapped while warm.","2025-12-30T00:45:45.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02wBnXWizZzhAz1NAjrXD9oqnM4oGdeQFwEEQFrVv9ghxXVa1r5svNUhsVHJi9YLV4l","100059586639161","Insider Food","https://scontent-mia5-2.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwHkSlxw&_nc_oc=Adk6lYjRyar-By-FITVZaYb1tP9OJ9m-EQNp1MHjZl7xWOplBiFyic-ev4gzlMOUnOs&_nc_zt=24&_nc_ht=scontent-mia5-2.xx&_nc_gid=a6fQAVe1EuPhnxPBzCtfgQ&oh=00_Afpw_P7WGb9fxucZdou7L90kK0XuhHonqKjOYf1hkwabVw&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTc5MTkwMzM2ODA3MQ==","1609791903368071","3",,"true","45","Video Link👉🏻 https://youtu.be/VikcSHsA410
What A Combo 😋LUCKNOWI MUTTON BIRYANI  With HYDERABADI KADDU KI KHEER - Biryani With Kheer Party
https://youtu.be/VikcSHsA41","2025-12-31T12:55:17.000Z","https://www.facebook.com/reel/858336770496482/","100030118301297","Fehmima Khatoon","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwH4m-wT&_nc_oc=AdkGJP4uzSpSnMHPhzVee5nl4Uipj05rxykMHEvzzKtWDt4pdm5LEogXrebxWC2mkM0&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=iInDhdUI9TJew27tWJO7Yg&oh=00_AfqaOF0l3Fd7NmfFfq40K4_V6HDzcv_px7BQJOCAltEO3A&oe=6973C5BC","https://www.facebook.com/100030118301297","1507","https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTc5MzYyNjcwMTIzMg==","1609793626701232","38",,"true","17","Video Link👉🏻 https://youtu.be/VikcSHsA410
What A Combo 😋LUCKNOWI MUTTON BIRYANI  With HYDERABADI KADDU KI KHEER - Biryani With Kheer Party
https://youtu.be/VikcSHsA41","2025-12-31T12:52:34.000Z","https://www.facebook.com/reel/2218327005362035/","100030118301297","Fehmima Khatoon","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwH4m-wT&_nc_oc=AdkGJP4uzSpSnMHPhzVee5nl4Uipj05rxykMHEvzzKtWDt4pdm5LEogXrebxWC2mkM0&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=iInDhdUI9TJew27tWJO7Yg&oh=00_AfqaOF0l3Fd7NmfFfq40K4_V6HDzcv_px7BQJOCAltEO3A&oe=6973C5BC","https://www.facebook.com/100030118301297","898","https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTYwOTIzNDQ0MDA5MDQ4NA==","1609234440090484","1",,,"2","","2025-12-30T16:40:50.000Z","https://www.facebook.com/cookwithfem/posts/pfbid0ckHuBDmouNxXKL9QJrptfdPeCMFfUFLkV11E89FWLYxSoLn3utPvxeRbzArYtZdtl","100030118301297","Fehmima Khatoon","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwH4m-wT&_nc_oc=AdkGJP4uzSpSnMHPhzVee5nl4Uipj05rxykMHEvzzKtWDt4pdm5LEogXrebxWC2mkM0&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=iInDhdUI9TJew27tWJO7Yg&oh=00_AfqaOF0l3Fd7NmfFfq40K4_V6HDzcv_px7BQJOCAltEO3A&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
