"pageName","facebookId","facebookUrl","feedbackId","postId","shares","comments","isVideo","likes","text","time","url","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","inputUrl","pageAdLibrary/id","pageAdLibrary/is_business_page_active","timestamp"
"swiggy.in","100064529478931","https://www.facebook.com/swiggy.in","ZmVlZGJhY2s6MTgyNjYwMjAzNzUwMTczNg==","1826602037501736","38","344","true","526","Hygienic and wholesome meal preparation underway for those housed in relief camps across India. We're serving more than 2 Lac meals daily and aiming to reach 5 Lacs. Help us ensure that no one goes to bed hungry. Donate Now ! http://hopenothunger.com","2020-04-24T06:09:18.000Z","https://www.facebook.com/swiggy.in/videos/224042102255272/","100064529478931","Swiggy","https://scontent.fosu2-1.fna.fbcdn.net/v/t39.30808-1/456944042_897819282379046_4164612265187489883_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Fb0YLF41ckwQ7kNvwEOWvRe&_nc_oc=AdnWftKhF-wEoj6gWAx3JwbzH675ZsYXru37abaaTHuO-aeOvFaFEEnyfQ6HlEs70uS32TrIKGSxGXFrH1i5Gey0&_nc_zt=24&_nc_ht=scontent.fosu2-1.fna&_nc_gid=I5VlBeuUbzAUBGnxVPAX8w&oh=00_AfqKCbAcLYbOWHsp2jsePTWFMEPdjG345p16sSRnIE6fbg&oe=6973C6E6","https://www.facebook.com/100064529478931","31701","https://www.facebook.com/swiggy.in","313788932116395","false","1587708558"
"swiggy.in","100064529478931","https://www.facebook.com/swiggy.in","ZmVlZGJhY2s6MTgyNTcyNzg1MDkyMjQ4OA==","1825727850922488","4","116",,"136","50 lucky winners walk away with a Mi Band 3i (and count their steps!) as a part of the Swiggy Health Perks contest. Congratulations to the winners! To see the full list of winners and find out more, click here:https://bit.ly/2XZ8XPU","2020-04-23T05:58:35.000Z","https://www.facebook.com/swiggy.in/posts/pfbid02a7iyvsWVYEhqEdwmVVJVcdo6ZD5tmoDFFhg3FQzvNahtZ5FFshCyrDDYhiE67Fril","100064529478931","Swiggy","https://scontent.fosu2-1.fna.fbcdn.net/v/t39.30808-1/456944042_897819282379046_4164612265187489883_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Fb0YLF41ckwQ7kNvwEOWvRe&_nc_oc=AdnWftKhF-wEoj6gWAx3JwbzH675ZsYXru37abaaTHuO-aeOvFaFEEnyfQ6HlEs70uS32TrIKGSxGXFrH1i5Gey0&_nc_zt=24&_nc_ht=scontent.fosu2-1.fna&_nc_gid=I5VlBeuUbzAUBGnxVPAX8w&oh=00_AfqKCbAcLYbOWHsp2jsePTWFMEPdjG345p16sSRnIE6fbg&oe=6973C6E6","https://www.facebook.com/100064529478931",,"https://www.facebook.com/swiggy.in","313788932116395","false","1587621515"
"HebbarsKitchen","100044219689938","https://www.facebook.com/HebbarsKitchen/","ZmVlZGJhY2s6MTQyNzM2Njg1NTQxMzk1Nw==","1427366855413957","2","9",,"45","how to make biriyani rice recipe 
WATCH VIDEO: youtu.be/r_9aRbo_6FY","2026-01-09T20:00:04.000Z","https://www.facebook.com/HebbarsKitchen/posts/pfbid0XDejGBsWD7QGteLGSGukow6d4FrMr3v7WenshuQh855Gw6RQ1b4WiDZYafu5gQ9El","100044219689938","Hebbar's Kitchen","https://scontent.fagc3-2.fna.fbcdn.net/v/t1.6435-1/117347717_1993915507433286_7917119973010777665_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=w_-CvUnx8V0Q7kNvwG43VIs&_nc_oc=AdkEU1t-RhReeY_9p_TXV6cCuDL6hGGidIRXoR69NmSqeS3ZfxRCUR3XqC116pXau-Y&_nc_zt=24&_nc_ht=scontent.fagc3-2.fna&_nc_gid=rdvkDPgKUTJkTLxfxVTE6A&oh=00_AfqP30sJnklLtADuNyo9YgQ5_xHCtqssV_wzkLqYIyhWqw&oe=69958913","https://www.facebook.com/100044219689938",,"https://www.facebook.com/HebbarsKitchen/","520934444731407","false","1767988804"
"HebbarsKitchen","100044219689938","https://www.facebook.com/HebbarsKitchen/","ZmVlZGJhY2s6MTQyNjUyMjEwNTQ5ODQzMg==","1426522105498432","2","5",,"50","Rava Dosa Recipe 
WATCH VIDEO: youtu.be/_g9HsPRdWUc","2026-01-09T12:30:00.000Z","https://www.facebook.com/HebbarsKitchen/posts/pfbid02PGEjShDYR8aoe1Q9wn4VmPv6GRyRAAdooBe9CLPTnaLSCJU4cEbaHcibc8f8s1ZDl","100044219689938","Hebbar's Kitchen","https://scontent.fagc3-2.fna.fbcdn.net/v/t1.6435-1/117347717_1993915507433286_7917119973010777665_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=w_-CvUnx8V0Q7kNvwG43VIs&_nc_oc=AdkEU1t-RhReeY_9p_TXV6cCuDL6hGGidIRXoR69NmSqeS3ZfxRCUR3XqC116pXau-Y&_nc_zt=24&_nc_ht=scontent.fagc3-2.fna&_nc_gid=rdvkDPgKUTJkTLxfxVTE6A&oh=00_AfqP30sJnklLtADuNyo9YgQ5_xHCtqssV_wzkLqYIyhWqw&oe=69958913","https://www.facebook.com/100044219689938",,"https://www.facebook.com/HebbarsKitchen/","520934444731407","false","1767961800"
"HebbarsKitchen","100044219689938","https://www.facebook.com/HebbarsKitchen/","ZmVlZGJhY2s6MTQyNzU0NjY4NTM5NTk3NA==","1427546685395974","27","26","true","379","Palak Pakora - Tea Time Snacks

#hebbarskitchen #food #foodporn #foodie #instafood #foodphotography #foodstagram #yummy #foodblogger #foodlover #instagood #love #delicious #follow #like #healthyfood #homemade #dinner #foodgasm #tasty #photooftheday #foodies #restaurant #cooking #lunch #picoftheday #bhfyp #foodpics #instagram #healthy #chef #breakfast #eat #dessert #instadaily #pizza #instalike #travel #photography #vegan #foodiesofinstagram #fitness #cake #followme #yum #chocolate #delivery #amazing #sweet #smile #italianfood #healthylifestyle #indianfood #friends #summer #nature #foodpic #comida #foodlovers #happy #foodblog","2026-01-09T10:52:45.000Z","https://www.facebook.com/reel/1179911871013135/","100044219689938","Hebbar's Kitchen","https://scontent.fagc3-2.fna.fbcdn.net/v/t1.6435-1/117347717_1993915507433286_7917119973010777665_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=w_-CvUnx8V0Q7kNvwG43VIs&_nc_oc=AdkEU1t-RhReeY_9p_TXV6cCuDL6hGGidIRXoR69NmSqeS3ZfxRCUR3XqC116pXau-Y&_nc_zt=24&_nc_ht=scontent.fagc3-2.fna&_nc_gid=rdvkDPgKUTJkTLxfxVTE6A&oh=00_AfqP30sJnklLtADuNyo9YgQ5_xHCtqssV_wzkLqYIyhWqw&oe=69958913","https://www.facebook.com/100044219689938","30053","https://www.facebook.com/HebbarsKitchen/","520934444731407","false","1767955965"
"ChefSanjeevKapoor","100044248909022","https://www.facebook.com/ChefSanjeevKapoor/","ZmVlZGJhY2s6MTUyNjI3NTMzODg1NzQxNQ==","1526275338857415","22","13","true","453","Because winter calls for comfort, explore our winter special recipes!😋

#SanjeevKapoor #SanjeevKapoorKhazana #winterrecipes #comfortfood #quickandeasyrecipe","2026-01-08T13:30:35.000Z","https://www.facebook.com/reel/1516678676301694/","100044248909022","Sanjeev Kapoor","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/495586669_1321323049352646_7372593714948230205_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yTLGzqycZoIQ7kNvwG87fIq&_nc_oc=Adk1X5KaWRjRJt9w9T-9YUIqAuJa_Aw8oI91fZ-95JQVOXDkb-AHTMgkZYbQml7bSqE&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=c4V3qgoS5JQgi9x4OwDkyQ&oh=00_AfrY7JwsoI5siGEEHAWLSQRxBYcGJxFhQTAPsxQd5EdxRg&oe=6973C4C4","https://www.facebook.com/100044248909022","18747","https://www.facebook.com/ChefSanjeevKapoor/","60908652688","false","1767879035"
"ChefSanjeevKapoor","100044248909022","https://www.facebook.com/ChefSanjeevKapoor/","ZmVlZGJhY2s6MTUyNDM2MTUxOTA0ODc5Nw==","1524361519048797","119","35","true","1018","Enjoy this wholesome soup featuring exotic veggies, barley, and a hint of spice. 👌

#SanjeevKapoor #SanjeevKapoorKhazana #vegetablebarleysoup #barleysoup #healthysoups #wholesomebowls #comfortfoodindia #winterwarmers","2026-01-08T09:30:36.000Z","https://www.facebook.com/reel/3469963469808700/","100044248909022","Sanjeev Kapoor","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/495586669_1321323049352646_7372593714948230205_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yTLGzqycZoIQ7kNvwG87fIq&_nc_oc=Adk1X5KaWRjRJt9w9T-9YUIqAuJa_Aw8oI91fZ-95JQVOXDkb-AHTMgkZYbQml7bSqE&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=c4V3qgoS5JQgi9x4OwDkyQ&oh=00_AfrY7JwsoI5siGEEHAWLSQRxBYcGJxFhQTAPsxQd5EdxRg&oe=6973C4C4","https://www.facebook.com/100044248909022","51749","https://www.facebook.com/ChefSanjeevKapoor/","60908652688","false","1767864636"
"ChefSanjeevKapoor","100044248909022","https://www.facebook.com/ChefSanjeevKapoor/","ZmVlZGJhY2s6MTUyNjAyNDE0NTU0OTIwMQ==","1526024145549201","248","51","true","3809","Ghar par hi enjoy kijiye France ke yeh luxurious saffron-infused madeleines!! 🧡","2026-01-08T06:30:56.000Z","https://www.facebook.com/reel/883035750931748/","100044248909022","Sanjeev Kapoor","https://scontent-det1-1.xx.fbcdn.net/v/t39.30808-1/495586669_1321323049352646_7372593714948230205_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yTLGzqycZoIQ7kNvwG87fIq&_nc_oc=Adk1X5KaWRjRJt9w9T-9YUIqAuJa_Aw8oI91fZ-95JQVOXDkb-AHTMgkZYbQml7bSqE&_nc_zt=24&_nc_ht=scontent-det1-1.xx&_nc_gid=c4V3qgoS5JQgi9x4OwDkyQ&oh=00_AfrY7JwsoI5siGEEHAWLSQRxBYcGJxFhQTAPsxQd5EdxRg&oe=6973C4C4","https://www.facebook.com/100044248909022","136303","https://www.facebook.com/ChefSanjeevKapoor/","60908652688","false","1767853856"
"HebbarsKitchen","100044219689938","https://www.facebook.com/HebbarsKitchen/","ZmVlZGJhY2s6MTQyNzQ1NDMzODczODU0Mg==","1427454338738542","26","30","true","414","Sesame Ladoo - High Protein Laddu

#hebbarskitchen #food #foodporn #foodie #instafood #foodphotography #foodstagram #yummy #foodblogger #foodlover #instagood #love #delicious #follow #like #healthyfood #homemade #dinner #foodgasm #tasty #photooftheday #foodies #restaurant #cooking #lunch #picoftheday #bhfyp #foodpics #instagram #healthy #chef #breakfast #eat #dessert #instadaily #pizza #instalike #travel #photography #vegan #foodiesofinstagram #fitness #cake #followme #yum #chocolate #delivery #amazing #sweet #smile #italianfood #healthylifestyle #indianfood #friends #summer #nature #foodpic #comida #foodlovers #happy #foodblog","2026-01-09T07:51:54.000Z","https://www.facebook.com/reel/1627471918422845/","100044219689938","Hebbar's Kitchen","https://scontent-dfw5-3.xx.fbcdn.net/v/t1.6435-1/117347717_1993915507433286_7917119973010777665_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=w_-CvUnx8V0Q7kNvwHGoFDm&_nc_oc=AdlwenpE9K-eNGKMpp8F4rTDcYtuKnm0T3Vq1O9PHqFO8VJ45JREvbC4tiOfLQreDs8&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=bfyL_HyY5l6_mi1AJLhZRg&oh=00_Afq636QOFLAQ8eov_W8JLuW5fzC9PLGUvEUlmx323tkJqA&oe=69958913","https://www.facebook.com/100044219689938","27989","https://www.facebook.com/HebbarsKitchen/","520934444731407","false","1767945114"
"HebbarsKitchen","100044219689938","https://www.facebook.com/HebbarsKitchen/","ZmVlZGJhY2s6MTQyNzM2NjM3NTQxNDAwNQ==","1427366375414005","6","13",,"84","Raita Recipe 3 Ways 
WATCH VIDEO: youtu.be/hKW8bAM2k10?si=nDtfaqHGpa8qyJyY","2026-01-09T06:30:00.000Z","https://www.facebook.com/HebbarsKitchen/posts/pfbid02Cn9xZ1DKRDgvkbPZArDXJ2d6KkaRWCgPMtQCs5pc3ZY9wUjXw5pzwFKEpGcigdhYl","100044219689938","Hebbar's Kitchen","https://scontent-dfw5-3.xx.fbcdn.net/v/t1.6435-1/117347717_1993915507433286_7917119973010777665_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=w_-CvUnx8V0Q7kNvwHGoFDm&_nc_oc=AdlwenpE9K-eNGKMpp8F4rTDcYtuKnm0T3Vq1O9PHqFO8VJ45JREvbC4tiOfLQreDs8&_nc_zt=24&_nc_ht=scontent-dfw5-3.xx&_nc_gid=bfyL_HyY5l6_mi1AJLhZRg&oh=00_Afq636QOFLAQ8eov_W8JLuW5fzC9PLGUvEUlmx323tkJqA&oe=69958913","https://www.facebook.com/100044219689938",,"https://www.facebook.com/HebbarsKitchen/","520934444731407","false","1767940200"
